comm code,PLS,Indents,EEA (2012),EEA Iceland (2014),Iceland,Norway,Prevailing,Active count,Conflicts,Parent ID, Parent PLS,Description
"0206299151",30,8,,,,,,0,,"0206299151","20",""
"0206299151",80,9,,,,,,0,,"0206299151","30",""
"0206299159",80,9,,,,,,0,,"0206299151","30",""
"0206299161",10,8,,,,,,0,,"0206299151","20",""
"0206299161",80,9,,,,,,0,,"0206299161","10",""
"0206299169",80,9,,,,,,0,,"0206299161","10",""
"0206299171",10,8,,,,,,0,,"0206299151","20",""
"0206299171",80,9,,,,,,0,,"0206299171","10",""
"0206299179",80,9,,,,,,0,,"0206299171","10",""
"0206299191",10,7,,,,,,0,,"0206299151","10",""
"0206299191",80,8,,,,,,0,,"0206299191","10",""
"0206299199",80,8,,,,,,0,,"0206299191","10",""
"0206299900",80,4,,,,,,0,,"0206299100","10",""
"0206300000",80,1,,,,,,0,,"0206000000","80",""
"0206300010",80,2,,,,,,0,,"0206300000","80",""
"0206300090",80,2,,,,,,0,,"0206300000","80",""
"0206410000",10,1,,,,,,0,,"0206000000","80",""
"0206410000",80,2,,,,,,0,,"0206410000","10",""
"0206410010",80,3,,,,,,0,,"0206410000","80",""
"0206410090",80,3,,,,,,0,,"0206410000","80",""
"0206490000",80,2,,,,,,0,,"0206410000","10",""
"0206800000",80,1,,,,,,0,,"0206000000","80",""
"0206801000",80,2,,,,,,0,,"0206800000","80",""
"0206809100",10,2,,,,,,0,,"0206800000","80",""
"0206809100",80,3,,,,,,0,,"0206809100","10",""
"0206809900",80,3,,,,,,0,,"0206809100","10",""
"0206900000",80,1,,,,,,0,,"0206000000","80",""
"0206901000",80,2,,,,,,0,,"0206900000","80",""
"0206909100",10,2,,,,,,0,,"0206900000","80",""
"0206909100",80,3,,,,,,0,,"0206909100","10",""
"0206909900",80,3,,,,,,0,,"0206909100","10",""
"0207000000",80,0,,,,,,0,,"","",""
"0207110000",10,1,,,,,,0,,"0207000000","80",""
"0207110000",80,2,,,,,,0,,"0207110000","10",""
"0207111000",80,3,,,,,,0,,"0207110000","80",""
"0207113000",80,3,,,,,,0,,"0207110000","80",""
"0207119000",80,3,,,,,,0,,"0207110000","80",""
"0207120000",80,2,,,,,,0,,"0207110000","10",""
"0207121000",80,3,,,,,,0,,"0207120000","80",""
"0207129000",80,3,,,,,,0,,"0207120000","80",""
"0207130000",80,2,,,,,,0,,"0207110000","10",""
"0207131000",10,3,,,,,,0,,"0207130000","80",""
"0207131000",80,4,,,,,,0,,"0207131000","10",""
"0207132000",10,4,,,,,,0,,"0207131000","10",""
"0207132000",80,5,,,,,,0,,"0207132000","10",""
"0207133000",80,5,,,,,,0,,"0207132000","10",""
"0207134000",80,5,,,,,,0,,"0207132000","10",""
"0207135000",80,5,,,,,,0,,"0207132000","10",""
"0207136000",80,5,,,,,,0,,"0207132000","10",""
"0207137000",80,5,,,,,,0,,"0207132000","10",""
"0207139100",10,3,,,,,,0,,"0207130000","80",""
"0207139100",80,4,,,,,,0,,"0207139100","10",""
"0207139900",80,4,,,,,,0,,"0207139100","10",""
"0207140000",80,2,,,,,,0,,"0207110000","10",""
"0207141000",10,3,,,,,,0,,"0207140000","80",""
"0207141000",80,4,,,,,,0,,"0207141000","10",""
"0207142000",10,4,,,,,,0,,"0207141000","10",""
"0207142000",80,5,,,,,,0,,"0207142000","10",""
"0207143000",80,5,,,,,,0,,"0207142000","10",""
"0207144000",80,5,,,,,,0,,"0207142000","10",""
"0207145000",80,5,,,,,,0,,"0207142000","10",""
"0207146000",80,5,,,,,,0,,"0207142000","10",""
"0207147000",80,5,,,,,,0,,"0207142000","10",""
"0207149100",10,3,,,,,,0,,"0207140000","80",""
"0207149100",80,4,,,,,,0,,"0207149100","10",""
"0207149900",80,4,,,,,,0,,"0207149100","10",""
"0207240000",10,1,,,,,,0,,"0207000000","80",""
"0207240000",80,2,,,,,,0,,"0207240000","10",""
"0207241000",80,3,,,,,,0,,"0207240000","80",""
"0207249000",80,3,,,,,,0,,"0207240000","80",""
"0207250000",80,2,,,,,,0,,"0207240000","10",""
"0207251000",80,3,,,,,,0,,"0207250000","80",""
"0207259000",80,3,,,,,,0,,"0207250000","80",""
"0207260000",80,2,,,,,,0,,"0207240000","10",""
"0207261000",10,3,,,,,,0,,"0207260000","80",""
"0207261000",80,4,,,,,,0,,"0207261000","10",""
"0207262000",10,4,,,,,,0,,"0207261000","10",""
"0207262000",80,5,,,,,,0,,"0207262000","10",""
"0207263000",80,5,,,,,,0,,"0207262000","10",""
"0207264000",80,5,,,,,,0,,"0207262000","10",""
"0207265000",80,5,,,,,,0,,"0207262000","10",""
"0207266000",10,5,,,,,,0,,"0207262000","10",""
"0207266000",80,6,,,,,,0,,"0207266000","10",""
"0207267000",80,6,,,,,,0,,"0207266000","10",""
"0207268000",80,5,,,,,,0,,"0207262000","10",""
"0207269100",10,3,,,,,,0,,"0207260000","80",""
"0207269100",80,4,,,,,,0,,"0207269100","10",""
"0207269900",80,4,,,,,,0,,"0207269100","10",""
"0207270000",80,2,,,,,,0,,"0207240000","10",""
"0207271000",10,3,,,,,,0,,"0207270000","80",""
"0207271000",80,4,,,,,,0,,"0207271000","10",""
"0207272000",10,4,,,,,,0,,"0207271000","10",""
"0207272000",80,5,,,,,,0,,"0207272000","10",""
"0207273000",80,5,,,,,,0,,"0207272000","10",""
"0207274000",80,5,,,,,,0,,"0207272000","10",""
"0207275000",80,5,,,,,,0,,"0207272000","10",""
"0207276000",10,5,,,,,,0,,"0207272000","10",""
"0207276000",80,6,,,,,,0,,"0207276000","10",""
"0207277000",80,6,,,,,,0,,"0207276000","10",""
"0207278000",80,5,,,,,,0,,"0207272000","10",""
"0207279100",10,3,,,,,,0,,"0207270000","80",""
"0207279100",80,4,,,,,,0,,"0207279100","10",""
"0207279900",80,4,,,,,,0,,"0207279100","10",""
"0207410000",10,1,,,,,,0,,"0207000000","80",""
"0207410000",80,2,,,,,,0,,"0207410000","10",""
"0207412000",80,3,,,,,,0,,"0207410000","80",""
"0207413000",80,3,,,,,,0,,"0207410000","80",""
"0207418000",80,3,,,,,,0,,"0207410000","80",""
"0207420000",80,2,,,,,,0,,"0207410000","10",""
"0207423000",80,3,,,,,,0,,"0207420000","80",""
"0207428000",80,3,,,,,,0,,"0207420000","80",""
"0207430000",80,2,,,,,,0,,"0207410000","10",""
"0207440000",80,2,,,,,,0,,"0207410000","10",""
"0207441000",10,3,,,,,,0,,"0207440000","80",""
"0207441000",80,4,,,,,,0,,"0207441000","10",""
"0207442100",10,4,,,,,,0,,"0207441000","10",""
"0207442100",80,5,,,,,,0,,"0207442100","10",""
"0207443100",80,5,,,,,,0,,"0207442100","10",""
"0207444100",80,5,,,,,,0,,"0207442100","10",""
"0207445100",80,5,,,,,,0,,"0207442100","10",""
"0207446100",80,5,,,,,,0,,"0207442100","10",""
"0207447100",80,5,,,,,,0,,"0207442100","10",""
"0207448100",80,5,,,,,,0,,"0207442100","10",""
"0207449100",10,3,,,,,,0,,"0207440000","80",""
"0207449100",80,4,,,,,,0,,"0207449100","10",""
"0207449900",80,4,,,,,,0,,"0207449100","10",""
"0207450000",80,2,,,,,,0,,"0207410000","10",""
"0207451000",10,3,,,,,,0,,"0207450000","80",""
"0207451000",80,4,,,,,,0,,"0207451000","10",""
"0207452100",10,4,,,,,,0,,"0207451000","10",""
"0207452100",80,5,,,,,,0,,"0207452100","10",""
"0207453100",80,5,,,,,,0,,"0207452100","10",""
"0207454100",80,5,,,,,,0,,"0207452100","10",""
"0207455100",80,5,,,,,,0,,"0207452100","10",""
"0207456100",80,5,,,,,,0,,"0207452100","10",""
"0207457100",80,5,,,,,,0,,"0207452100","10",""
"0207458100",80,5,,,,,,0,,"0207452100","10",""
"0207459300",10,3,,,,,,0,,"0207450000","80",""
"0207459300",20,4,,,,,,0,,"0207459300","10",""
"0207459300",80,5,,,,,,0,,"0207459300","20",""
"0207459500",80,5,,,,,,0,,"0207459300","20",""
"0207459900",80,4,,,,,,0,,"0207459300","10",""
"0207510000",10,1,,,,,,0,,"0207000000","80",""
"0207510000",80,2,,,,,,0,,"0207510000","10",""
"0207511000",80,3,,,,,,0,,"0207510000","80",""
"0207519000",80,3,,,,,,0,,"0207510000","80",""
"0207520000",80,2,,,,,,0,,"0207510000","10",""
"0207521000",80,3,,,,,,0,,"0207520000","80",""
"0207529000",80,3,,,,,,0,,"0207520000","80",""
"0207530000",80,2,,,,,,0,,"0207510000","10",""
"0207540000",80,2,,,,,,0,,"0207510000","10",""
"0207541000",10,3,,,,,,0,,"0207540000","80",""
"0207541000",80,4,,,,,,0,,"0207541000","10",""
"0207542100",10,4,,,,,,0,,"0207541000","10",""
"0207542100",80,5,,,,,,0,,"0207542100","10",""
"0207543100",80,5,,,,,,0,,"0207542100","10",""
"0207544100",80,5,,,,,,0,,"0207542100","10",""
"0207545100",80,5,,,,,,0,,"0207542100","10",""
"0207546100",80,5,,,,,,0,,"0207542100","10",""
"0207547100",80,5,,,,,,0,,"0207542100","10",""
"0207548100",80,5,,,,,,0,,"0207542100","10",""
"0207549100",10,3,,,,,,0,,"0207540000","80",""
"0207549100",80,4,,,,,,0,,"0207549100","10",""
"0207549900",80,4,,,,,,0,,"0207549100","10",""
"0207550000",80,2,,,,,,0,,"0207510000","10",""
"0207551000",10,3,,,,,,0,,"0207550000","80",""
"0207551000",80,4,,,,,,0,,"0207551000","10",""
"0207552100",10,4,,,,,,0,,"0207551000","10",""
"0207552100",80,5,,,,,,0,,"0207552100","10",""
"0207553100",80,5,,,,,,0,,"0207552100","10",""
"0207554100",80,5,,,,,,0,,"0207552100","10",""
"0207555100",80,5,,,,,,0,,"0207552100","10",""
"0207556100",80,5,,,,,,0,,"0207552100","10",""
"0207557100",80,5,,,,,,0,,"0207552100","10",""
"0207558100",80,5,,,,,,0,,"0207552100","10",""
"0207559300",10,3,,,,,,0,,"0207550000","80",""
"0207559300",20,4,,,,,,0,,"0207559300","10",""
"0207559300",80,5,,,,,,0,,"0207559300","20",""
"0207559500",80,5,,,,,,0,,"0207559300","20",""
"0207559900",80,4,,,,,,0,,"0207559300","10",""
"0207600000",80,1,,,,,,0,,"0207000000","80",""
"0207600500",80,2,,,,,,0,,"0207600000","80",""
"0207600510",80,3,,,,,,0,,"0207600500","80",""
"0207600590",80,3,,,,,,0,,"0207600500","80",""
"0207601000",10,2,,,,,,0,,"0207600000","80",""
"0207601000",20,3,,,,,,0,,"0207601000","10",""
"0207601000",80,4,,,,,,0,,"0207601000","20",""
"0207602100",10,4,,,,,,0,,"0207601000","20",""
"0207602100",80,5,,,,,,0,,"0207602100","10",""
"0207602110",80,6,,,,,,0,,"0207602100","80",""
"0207602190",80,6,,,,,,0,,"0207602100","80",""
"0207603100",80,5,,,,,,0,,"0207602100","10",""
"0207604100",80,5,,,,,,0,,"0207602100","10",""
"0207605100",80,5,,,,,,0,,"0207602100","10",""
"0207606100",80,5,,,,,,0,,"0207602100","10",""
"0207608100",80,5,,,,,,0,,"0207602100","10",""
"0207609100",10,3,,,,,,0,,"0207601000","10",""
"0207609100",80,4,,,,,,0,,"0207609100","10",""
"0207609110",80,5,,,,,,0,,"0207609100","80",""
"0207609190",80,5,,,,,,0,,"0207609100","80",""
"0207609900",80,4,,,,,,0,,"0207609100","10",""
"0208000000",80,0,,,,,,0,,"","",""
"0208100000",80,1,,,,,,0,,"0208000000","80",""
"0208101000",80,2,,,,,,0,,"0208100000","80",""
"0208109000",80,2,,,,,,0,,"0208100000","80",""
"0208300000",80,1,,,,,,0,,"0208000000","80",""
"0208400000",80,1,,,,,,0,,"0208000000","80",""
"0208401000",80,2,,,,,,0,,"0208400000","80",""
"0208402000",80,2,,,,,,0,,"0208400000","80",""
"0208408000",80,2,,,,,,0,,"0208400000","80",""
"0208500000",80,1,,,,,,0,,"0208000000","80",""
"0208600000",80,1,,,,,,0,,"0208000000","80",""
"0208900000",80,1,,,,,,0,,"0208000000","80",""
"0208901000",80,2,,,,,,0,,"0208900000","80",""
"0208903000",80,2,,,,,,0,,"0208900000","80",""
"0208906000",80,2,,,,,,0,,"0208900000","80",""
"0208907000",80,2,,,,2.2%,2.2%,1,,"0208900000","80",""
"0208909800",80,2,,,,,,0,,"0208900000","80",""
"0209000000",80,0,,,,,,0,,"","",""
"0209100000",80,1,,,,,,0,,"0209000000","80",""
"0209101100",10,2,,,,,,0,,"0209100000","80",""
"0209101100",80,3,,,,,,0,,"0209101100","10",""
"0209101900",80,3,,,,,,0,,"0209101100","10",""
"0209109000",80,2,,,,,,0,,"0209100000","80",""
"0209900000",80,1,,,,,,0,,"0209000000","80",""
"0210000000",80,0,,,,,,0,,"","",""
"0210110000",10,1,,,,,,0,,"0210000000","80",""
"0210110000",80,2,,,,,,0,,"0210110000","10",""
"0210111100",10,3,,,,,,0,,"0210110000","80",""
"0210111100",20,4,,,,,,0,,"0210111100","10",""
"0210111100",80,5,,,,,,0,,"0210111100","20",""
"0210111900",80,5,,,,,,0,,"0210111100","20",""
"0210113100",10,4,,,,,,0,,"0210111100","10",""
"0210113100",80,5,,,,,,0,,"0210113100","10",""
"0210113900",80,5,,,,,,0,,"0210113100","10",""
"0210119000",80,3,,,,,,0,,"0210110000","80",""
"0210120000",80,2,,,,,,0,,"0210110000","10",""
"0210121100",10,3,,,,,,0,,"0210120000","80",""
"0210121100",80,4,,,,,,0,,"0210121100","10",""
"0210121900",80,4,,,,,,0,,"0210121100","10",""
"0210129000",80,3,,,,,,0,,"0210120000","80",""
"0210190000",80,2,,,,,,0,,"0210110000","10",""
"0210191000",10,3,,,,,,0,,"0210190000","80",""
"0210191000",20,4,,,,,,0,,"0210191000","10",""
"0210191000",80,5,,,,,,0,,"0210191000","20",""
"0210192000",80,5,,,,,,0,,"0210191000","20",""
"0210193000",80,5,,,,,,0,,"0210191000","20",""
"0210194000",80,5,,,,,,0,,"0210191000","20",""
"0210195000",80,5,,,,,,0,,"0210191000","20",""
"0210195010",80,6,,,,,,0,,"0210195000","80",""
"0210195090",80,6,,,,,,0,,"0210195000","80",""
"0210196000",10,4,,,,,,0,,"0210191000","10",""
"0210196000",80,5,,,,,,0,,"0210196000","10",""
"0210197000",80,5,,,,,,0,,"0210196000","10",""
"0210198100",10,5,,,,,,0,,"0210196000","10",""
"0210198100",80,6,,,,,,0,,"0210198100","10",""
"0210198110",80,7,,,,,,0,,"0210198100","80",""
"0210198120",80,7,,,,,,0,,"0210198100","80",""
"0210198190",80,7,,,,,,0,,"0210198100","80",""
"0210198900",80,6,,,,,,0,,"0210198100","10",""
"0210199000",80,3,,,,,,0,,"0210190000","80",""
"0210200000",80,1,,,,,,0,,"0210000000","80",""
"0210201000",80,2,,,,,,0,,"0210200000","80",""
"0210201010",80,3,,,,,,0,,"0210201000","80",""
"0210201090",80,3,,,,,,0,,"0210201000","80",""
"0210209000",80,2,,,,,,0,,"0210200000","80",""
"0210209011",10,3,,,,,,0,,"0210209000","80",""
"0210209011",80,4,,,,,,0,,"0210209011","10",""
"0210209015",80,4,,,,,,0,,"0210209011","10",""
"0210209091",10,3,,,,,,0,,"0210209000","80",""
"0210209091",80,4,,,,,,0,,"0210209091","10",""
"0210209099",80,4,,,,,,0,,"0210209091","10",""
"0210910000",10,1,,,,,,0,,"0210000000","80",""
"0210910000",80,2,,,,,,0,,"0210910000","10",""
"0210920000",80,2,,,,,,0,,"0210910000","10",""
"0210921000",80,3,,,,,,0,,"0210920000","80",""
"0210929100",10,3,,,,,,0,,"0210920000","80",""
"0210929100",80,4,,,,,,0,,"0210929100","10",""
"0210929200",80,4,,,,,,0,,"0210929100","10",""
"0210929900",80,4,,,,,,0,,"0210929100","10",""
"0210930000",80,2,,,,,,0,,"0210910000","10",""
"0210990000",80,2,,,,,,0,,"0210910000","10",""
"0210991000",10,3,,,,,,0,,"0210990000","80",""
"0210991000",80,4,,,,,,0,,"0210991000","10",""
"0210992100",10,4,,,,,,0,,"0210991000","10",""
"0210992100",80,5,,,,,,0,,"0210992100","10",""
"0210992900",80,5,,,,,,0,,"0210992100","10",""
"0210993100",80,4,,,,,,0,,"0210991000","10",""
"0210993900",80,4,,,,,,0,,"0210991000","10",""
"0210993910",80,5,,,,,,0,,"0210993900","80",""
"0210993990",80,5,,,,,,0,,"0210993900","80",""
"0210994100",10,3,,,,,,0,,"0210990000","80",""
"0210994100",20,4,,,,,,0,,"0210994100","10",""
"0210994100",80,5,,,,,,0,,"0210994100","20",""
"0210994900",80,5,,,,,,0,,"0210994100","20",""
"0210995100",10,4,,,,,,0,,"0210994100","10",""
"0210995100",80,5,,,,,,0,,"0210995100","10",""
"0210995110",80,6,,,,,,0,,"0210995100","80",""
"0210995190",80,6,,,,,,0,,"0210995100","80",""
"0210995900",80,5,,,,,,0,,"0210995100","10",""
"0210995910",80,6,,,,,,0,,"0210995900","80",""
"0210995990",80,6,,,,,,0,,"0210995900","80",""
"0210997100",10,4,,,,,,0,,"0210994100","10",""
"0210997100",20,5,,,,,,0,,"0210997100","10",""
"0210997100",80,6,,,,,,0,,"0210997100","20",""
"0210997900",80,6,,,,,,0,,"0210997100","20",""
"0210998500",80,5,,,,,,0,,"0210997100","10",""
"0210998510",80,6,,,,,,0,,"0210998500","80",""
"0210998590",80,6,,,,,,0,,"0210998500","80",""
"0210999000",80,3,,,,,,0,,"0210990000","80",""
"0210999010",80,4,,,,,,0,,"0210999000","80",""
"0210999090",80,4,,,,,,0,,"0210999000","80",""
"0300000000",80,0,,,,,,0,,"","",""
"0301000000",80,0,,,,,,0,,"","",""
"0301110000",10,1,,,,,,0,,"0301000000","80",""
"0301110000",80,2,,,,,,0,,"0301110000","10",""
"0301190000",80,2,2.2%,,,2.4%,2.2%,1,,"0301110000","10",""
"0301910000",10,1,,,,,,0,,"0301000000","80",""
"0301910000",80,2,,,,,,0,,"0301910000","10",""
"0301911000",80,3,2.4%,,,3.6%,2.4%,1,,"0301910000","80",""
"0301919000",80,3,3.6%,,,2.4%,2.4%,1,,"0301910000","80",""
"0301919011",10,4,,,,,,0,,"0301919000","80",""
"0301919011",80,5,,,,,,0,,"0301919011","10",""
"0301919019",80,5,,,,,,0,,"0301919011","10",""
"0301919090",80,4,,,,,,0,,"0301919000","80",""
"0301920000",80,2,,,,,,0,,"0301910000","10",""
"0301921000",80,3,,,,,,0,,"0301920000","80",""
"0301923000",80,3,,,,,,0,,"0301920000","80",""
"0301929000",80,3,,,,,,0,,"0301920000","80",""
"0301930000",80,2,2.4%,,,4.8%,2.4%,1,,"0301910000","10",""
"0301940000",80,2,4.8%,,,4.8%,4.8%,1,,"0301910000","10",""
"0301941000",80,3,,,,,,0,,"0301940000","80",""
"0301949000",80,3,,,,,,0,,"0301940000","80",""
"0301950000",80,2,4.8%,,,2.4%,2.4%,1,,"0301910000","10",""
"0301990000",80,2,,,,,,0,,"0301910000","10",""
"0301991100",10,3,,,,,,0,,"0301990000","80",""
"0301991100",80,4,,,,,,0,,"0301991100","10",""
"0301991140",80,5,,,,,,0,,"0301991100","80",""
"0301991180",80,5,,,,,,0,,"0301991100","80",""
"0301991700",80,4,2.4%,,,4.8%,2.4%,1,,"0301991100","10",""
"0301998500",80,3,4.8%,,,2.4%,2.4%,1,,"0301990000","80",""
"0301998510",80,4,,,,,,0,,"0301998500","80",""
"0301998522",80,4,,,,,,0,,"0301998500","80",""
"0301998530",80,4,,,,,,0,,"0301998500","80",""
"0301998540",80,4,,,,,,0,,"0301998500","80",""
"0301998550",80,4,,,,,,0,,"0301998500","80",""
"0301998560",80,4,,,,,,0,,"0301998500","80",""
"0301998570",80,4,,,,,,0,,"0301998500","80",""
"0301998575",80,4,,,,,,0,,"0301998500","80",""
"0301998580",80,4,,,,,,0,,"0301998500","80",""
"0301998590",80,4,,,,,,0,,"0301998500","80",""
"0302000000",80,0,,,,,,0,,"","",""
"0302110000",10,1,,,,,,0,,"0302000000","80",""
"0302110000",80,2,,,,,,0,,"0302110000","10",""
"0302111000",80,3,2.4%,,,3.6%,2.4%,1,,"0302110000","80",""
"0302112000",80,3,3.6%,,,3.6%,3.6%,1,,"0302110000","80",""
"0302118000",80,3,3.6%,,,2.4%,2.4%,1,,"0302110000","80",""
"0302118011",10,4,,,,,,0,,"0302118000","80",""
"0302118011",80,5,,,,,,0,,"0302118011","10",""
"0302118019",80,5,,,,,,0,,"0302118011","10",""
"0302118090",80,4,,,,,,0,,"0302118000","80",""
"0302130000",80,2,,,,,,0,,"0302110000","10",""
"0302140000",80,2,,,,,,0,,"0302110000","10",""
"0302140010",80,3,,,,,,0,,"0302140000","80",""
"0302140090",80,3,,,,,,0,,"0302140000","80",""
"0302190000",80,2,2.4%,,,0.0%,0.0%,1,,"0302110000","10",""
"0302210000",10,1,,,,,,0,,"0302000000","80",""
"0302210000",80,2,,,,,,0,,"0302210000","10",""
"0302211000",80,3,0.0%,,,0.0%,0.0%,1,,"0302210000","80",""
"0302213000",80,3,0.0%,,,4.5%,0.0%,1,,"0302210000","80",""
"0302219000",80,3,4.5%,,,2.2%,2.2%,1,,"0302210000","80",""
"0302220000",80,2,2.2%,,,4.5%,2.2%,1,,"0302210000","10",""
"0302230000",80,2,4.5%,,,4.5%,4.5%,1,,"0302210000","10",""
"0302240000",80,2,4.5%,,,4.5%,4.5%,1,,"0302210000","10",""
"0302290000",80,2,4.5%,,,6.6%,4.5%,1,,"0302210000","10",""
"0302291000",80,3,,,,,,0,,"0302290000","80",""
"0302298000",80,3,,,,,,0,,"0302290000","80",""
"0302310000",10,1,,,,,,0,,"0302000000","80",""
"0302310000",80,2,,,,,,0,,"0302310000","10",""
"0302311000",80,3,,,,,,0,,"0302310000","80",""
"0302319000",80,3,6.6%,,,6.6%,6.6%,1,,"0302310000","80",""
"0302320000",80,2,,,,,,0,,"0302310000","10",""
"0302321000",80,3,,,,,,0,,"0302320000","80",""
"0302329000",80,3,6.6%,,,6.6%,6.6%,1,,"0302320000","80",""
"0302330000",80,2,,,,,,0,,"0302310000","10",""
"0302331000",80,3,,,,,,0,,"0302330000","80",""
"0302339000",80,3,6.6%,,,6.6%,6.6%,1,,"0302330000","80",""
"0302340000",80,2,,,,,,0,,"0302310000","10",""
"0302341000",80,3,,,,,,0,,"0302340000","80",""
"0302349000",80,3,6.6%,,,6.6%,6.6%,1,,"0302340000","80",""
"0302350000",80,2,,,,,,0,,"0302310000","10",""
"0302351100",10,3,,,,,,0,,"0302350000","80",""
"0302351100",80,4,,,,,,0,,"0302351100","10",""
"0302351900",80,4,6.6%,,,6.6%,6.6%,1,,"0302351100","10",""
"0302359100",10,3,,,,,,0,,"0302350000","80",""
"0302359100",80,4,,,,,,0,,"0302359100","10",""
"0302359900",80,4,6.6%,,,6.6%,6.6%,1,,"0302359100","10",""
"0302360000",80,2,,,,,,0,,"0302310000","10",""
"0302361000",80,3,,,,,,0,,"0302360000","80",""
"0302369000",80,3,6.6%,,,6.6%,6.6%,1,,"0302360000","80",""
"0302390000",80,2,,,,,,0,,"0302310000","10",""
"0302392000",80,3,,,,,,0,,"0302390000","80",""
"0302398000",80,3,6.6%,,,4.5%,4.5%,1,,"0302390000","80",""
"0302410000",10,1,,,,,,0,,"0302000000","80",""
"0302410000",80,2,,,,,,0,,"0302410000","10",""
"0302410010",80,3,,,,,,0,,"0302410000","80",""
"0302410090",80,3,,,,,,0,,"0302410000","80",""
"0302420000",80,2,4.5%,,,6.9%,4.5%,1,,"0302410000","10",""
"0302430000",80,2,,,,,,0,,"0302410000","10",""
"0302431000",80,3,6.9%,,,4.5%,4.5%,1,,"0302430000","80",""
"0302433000",80,3,4.5%,,,3.9%,3.9%,1,,"0302430000","80",""
"0302439000",80,3,3.9%,,,4.5%,3.9%,1,,"0302430000","80",""
"0302440000",80,2,,,,,,0,,"0302410000","10",""
"0302440010",80,3,,,,,,0,,"0302440000","80",""
"0302440090",80,3,,,,,,0,,"0302440000","80",""
"0302450000",80,2,4.5%,,,4.5%,4.5%,1,,"0302410000","10",""
"0302451000",80,3,,,,,,0,,"0302450000","80",""
"0302453000",80,3,,,,,,0,,"0302450000","80",""
"0302459000",80,3,,,,,,0,,"0302450000","80",""
"0302459010",80,4,,,,,,0,,"0302459000","80",""
"0302459090",80,4,,,,,,0,,"0302459000","80",""
"0302460000",80,2,4.5%,,,4.5%,4.5%,1,,"0302410000","10",""
"0302470000",80,2,4.5%,,,6.6%,4.5%,1,,"0302410000","10",""
"0302490000",80,2,,,,,,0,,"0302410000","10",""
"0302491100",10,3,,,,,,0,,"0302490000","80",""
"0302491100",80,4,,,,,,0,,"0302491100","10",""
"0302491900",80,4,6.6%,,,4.5%,4.5%,1,,"0302491100","10",""
"0302499000",80,3,4.5%,,,0.0%,0.0%,1,,"0302490000","80",""
"0302510000",10,1,,,,,,0,,"0302000000","80",""
"0302510000",80,2,0.0%,,,0.0%,0.0%,1,,"0302510000","10",""
"0302511000",80,3,,,,,,0,,"0302510000","80",""
"0302511020",80,4,,,,,,0,,"0302511000","80",""
"0302511080",80,4,,,,,,0,,"0302511000","80",""
"0302519000",80,3,,,,,,0,,"0302510000","80",""
"0302519010",80,4,,,,,,0,,"0302519000","80",""
"0302519090",80,4,,,,,,0,,"0302519000","80",""
"0302520000",80,2,0.0%,,,0.0%,0.0%,1,,"0302510000","10",""
"0302520010",80,3,,,,,,0,,"0302520000","80",""
"0302520090",80,3,,,,,,0,,"0302520000","80",""
"0302530000",80,2,0.0%,,,4.5%,0.0%,1,,"0302510000","10",""
"0302540000",80,2,,,,,,0,,"0302510000","10",""
"0302541100",10,3,,,,,,0,,"0302540000","80",""
"0302541100",80,4,4.5%,,,4.5%,4.5%,1,,"0302541100","10",""
"0302541500",80,4,4.5%,,,4.5%,4.5%,1,,"0302541100","10",""
"0302541900",80,4,4.5%,,,4.5%,4.5%,1,,"0302541100","10",""
"0302541910",80,5,,,,,,0,,"0302541900","80",""
"0302541920",80,5,,,,,,0,,"0302541900","80",""
"0302541990",80,5,,,,,,0,,"0302541900","80",""
"0302549000",80,3,4.5%,,,2.2%,2.2%,1,,"0302540000","80",""
"0302550000",80,2,2.2%,,,2.2%,2.2%,1,,"0302510000","10",""
