Measure SID,Order number,Measure type,Start date,End date,Geo,Commodity,additional_code_type_id,additional_code_id,reduction_indicator,measure_generating_regulation_role,measure_generating_regulation_id,justification_regulation_role,justification_regulation_id,stopped_flag,geographical_area_sid,goods_nomenclature_sid,additional_code_sid,export_refund_nomenclature_sid
3504175,,142,2016-10-10,,ZA,1602420000,,,,1,D1616230,,,False,442,32703,,
3504176,,142,2016-10-10,,ZA,1602490000,,,,1,D1616230,,,False,442,32706,,
3504179,,142,2016-10-10,,ZA,1602901000,,,,1,D1616230,,,False,442,32731,,
3504180,,142,2016-10-10,,ZA,1602903100,,,,1,D1616230,,,False,442,32735,,
3504181,,142,2016-10-10,,ZA,1602905100,,,,1,D1616230,,,False,442,32739,,
3504183,,142,2016-10-10,,ZA,1602909100,,,,1,D1616230,,,False,442,94726,,
3504184,,142,2016-10-10,,ZA,1602909500,,,,1,D1616230,,,False,442,94727,,
3504185,,142,2016-10-10,,ZA,1602909900,,,,1,D1616230,,,False,442,89244,,
3504186,,142,2016-10-10,,ZA,1603000000,,,,1,D1616230,,,False,442,32753,,
3504187,,142,2016-10-10,,ZA,1604110000,,,,1,D1616230,,,False,442,32763,,
3504191,,142,2016-10-10,,ZA,1604131100,,,,1,D1616230,,,False,442,32783,,
3504193,,142,2016-10-10,,ZA,1604139000,,,,1,D1616230,,,False,442,32793,,
3504203,,142,2016-10-10,,ZA,1604149000,,,,1,D1616230,,,False,442,32824,,
3504208,,142,2016-10-10,,ZA,1604170000,,,,1,D1616230,,,False,442,94728,,
3504219,,142,2016-10-10,,ZA,1604200500,,,,1,D1616230,,,False,442,32873,,
3504220,,142,2016-10-10,,ZA,1604201000,,,,1,D1616230,,,False,442,32875,,
3504221,,142,2016-10-10,,ZA,1604203000,,,,1,D1616230,,,False,442,32881,,
3504239,,142,2016-10-10,,ZA,1604310000,,,,1,D1616230,,,False,442,94734,,
3504240,,142,2016-10-10,,ZA,1604320000,,,,1,D1616230,,,False,442,94735,,
3504261,,142,2016-10-10,,ZA,1702500000,,,,1,D1616230,,,False,442,33037,,
3504262,,142,2016-10-10,,ZA,1702901000,,,,1,D1616230,,,False,442,33044,,
3504263,,142,2016-10-10,,ZA,1703000000,,,,1,D1616230,,,False,442,33056,,
3504264,,142,2016-10-10,,ZA,1704101000,,,,1,D1616230,,,False,442,89284,,
3504265,,142,2016-10-10,,ZA,1704109000,,,,1,D1616230,,,False,442,89285,,
3504266,,142,2016-10-10,,ZA,1704901000,,,,1,D1616230,,,False,442,33068,,
3504267,,142,2016-10-10,,ZA,1704903000,,,,1,D1616230,,,False,442,33069,,
3504268,,142,2016-10-10,,ZA,1704905100,,,1,1,D1616230,,,False,442,33071,,
3504269,,142,2016-10-10,,ZA,1704905500,,,1,1,D1616230,,,False,442,33077,,
3504270,,142,2016-10-10,,ZA,1704906100,,,1,1,D1616230,,,False,442,33078,,
3504271,,142,2016-10-10,,ZA,1704906500,,,1,1,D1616230,,,False,442,33080,,
3504272,,142,2016-10-10,,ZA,1704907100,,,1,1,D1616230,,,False,442,33081,,
3504273,,142,2016-10-10,,ZA,1704907500,,,1,1,D1616230,,,False,442,33082,,
3504274,,142,2016-10-10,,ZA,1704908100,,,1,1,D1616230,,,False,442,33084,,
3504275,,142,2016-10-10,,ZA,1704909900,,,1,1,D1616230,,,False,442,33085,,
3504276,,142,2016-10-10,,ZA,1803000000,,,,1,D1616230,,,False,442,33091,,
3504277,,142,2016-10-10,,ZA,1804000000,,,,1,D1616230,,,False,442,33094,,
3504278,,142,2016-10-10,,ZA,1805000000,,,,1,D1616230,,,False,442,33095,,
3504279,,142,2016-10-10,,ZA,1806101500,,,,1,D1616230,,,False,442,56446,,
3504280,,142,2016-10-10,,ZA,1806102000,,,,1,D1616230,,,False,442,56447,,
3504281,,142,2016-10-10,,ZA,1806103000,,,,1,D1616230,,,False,442,33106,,
3504282,,142,2016-10-10,,ZA,1806109000,,,,1,D1616230,,,False,442,33109,,
3504283,,142,2016-10-10,,ZA,1806201000,,,1,1,D1616230,,,False,442,33113,,
3504284,,142,2016-10-10,,ZA,1806203000,,,1,1,D1616230,,,False,442,33114,,
3504285,,142,2016-10-10,,ZA,1806205000,,,1,1,D1616230,,,False,442,33116,,
3504286,,142,2016-10-10,,ZA,1806207000,,,1,1,D1616230,,,False,442,33117,,
3504287,,142,2016-10-10,,ZA,1806208000,,,1,1,D1616230,,,False,442,33118,,
3504288,,142,2016-10-10,,ZA,1806209500,,,1,1,D1616230,,,False,442,33122,,
3504289,,142,2016-10-10,,ZA,1806310000,,,1,1,D1616230,,,False,442,33126,,
3504290,,142,2016-10-10,,ZA,1806320000,,,1,1,D1616230,,,False,442,33129,,
3504291,,142,2016-10-10,,ZA,1806900000,,,1,1,D1616230,,,False,442,33134,,
3504292,,142,2016-10-10,,ZA,1901100000,,,1,1,D1616230,,,False,442,33160,,
3504293,,142,2016-10-10,,ZA,1901200000,,,1,1,D1616230,,,False,442,33211,,
3504294,,142,2016-10-10,,ZA,1901901100,,,,1,D1616230,,,False,442,33216,,
3504295,,142,2016-10-10,,ZA,1901901900,,,,1,D1616230,,,False,442,33217,,
3504296,,142,2016-10-10,,ZA,1901909100,,,,1,D1616230,,,False,442,57392,,
3504297,,142,2016-10-10,,ZA,1901909900,,,1,1,D1616230,,,False,442,57393,,
3504298,,142,2016-10-10,,ZA,1902110000,,,,1,D1616230,,,False,442,33277,,
3504299,,142,2016-10-10,,ZA,1902191000,,,,1,D1616230,,,False,442,57394,,
3504300,,142,2016-10-10,,ZA,1902199000,,,,1,D1616230,,,False,442,57395,,
3504302,,142,2016-10-10,,ZA,1902203000,,,,1,D1616230,,,False,442,33288,,
3504303,,142,2016-10-10,,ZA,1902209100,,,,1,D1616230,,,False,442,33290,,
3504304,,142,2016-10-10,,ZA,1902209900,,,,1,D1616230,,,False,442,33291,,
3504305,,142,2016-10-10,,ZA,1902301000,,,,1,D1616230,,,False,442,33293,,
3504306,,142,2016-10-10,,ZA,1902309000,,,,1,D1616230,,,False,442,33294,,
3504307,,142,2016-10-10,,ZA,1902401000,,,,1,D1616230,,,False,442,33296,,
3504308,,142,2016-10-10,,ZA,1902409000,,,,1,D1616230,,,False,442,33297,,
3504309,,142,2016-10-10,,ZA,1903000000,,,,1,D1616230,,,False,442,33298,,
3504310,,142,2016-10-10,,ZA,1904101000,,,,1,D1616230,,,False,442,33303,,
3504311,,142,2016-10-10,,ZA,1904103000,,,,1,D1616230,,,False,442,33304,,
3504312,,142,2016-10-10,,ZA,1904109000,,,,1,D1616230,,,False,442,33305,,
3504313,,142,2016-10-10,,ZA,1904201000,,,1,1,D1616230,,,False,442,59503,,
3504314,,142,2016-10-10,,ZA,1904209100,,,,1,D1616230,,,False,442,59505,,
3504315,,142,2016-10-10,,ZA,1904209500,,,,1,D1616230,,,False,442,59506,,
3504316,,142,2016-10-10,,ZA,1904209900,,,,1,D1616230,,,False,442,59507,,
3504317,,142,2016-10-10,,ZA,1904300000,,,,1,D1616230,,,False,442,72985,,
3504318,,142,2016-10-10,,ZA,1904901000,,,,1,D1616230,,,False,442,33307,,
3504319,,142,2016-10-10,,ZA,1904908000,,,,1,D1616230,,,False,442,72986,,
3504320,,142,2016-10-10,,ZA,1905100000,,,,1,D1616230,,,False,442,33312,,
3504321,,142,2016-10-10,,ZA,1905201000,,,,1,D1616230,,,False,442,33314,,
3504322,,142,2016-10-10,,ZA,1905203000,,,,1,D1616230,,,False,442,33315,,
3504323,,142,2016-10-10,,ZA,1905209000,,,,1,D1616230,,,False,442,33316,,
3504324,,142,2016-10-10,,ZA,1905310000,,,1,1,D1616230,,,False,442,72988,,
3504325,,142,2016-10-10,,ZA,1905320500,,,1,1,D1616230,,,False,442,77194,,
3504326,,142,2016-10-10,,ZA,1905321100,,,1,1,D1616230,,,False,442,72999,,
3504327,,142,2016-10-10,,ZA,1905321900,,,1,1,D1616230,,,False,442,73000,,
3504328,,142,2016-10-10,,ZA,1905329100,,,1,1,D1616230,,,False,442,73002,,
3504329,,142,2016-10-10,,ZA,1905329900,,,1,1,D1616230,,,False,442,73003,,
3504330,,142,2016-10-10,,ZA,1905400000,,,1,1,D1616230,,,False,442,33352,,
3504331,,142,2016-10-10,,ZA,1905901000,,,,1,D1616230,,,False,442,33358,,
3504332,,142,2016-10-10,,ZA,1905902000,,,,1,D1616230,,,False,442,33359,,
3504333,,142,2016-10-10,,ZA,1905903000,,,1,1,D1616230,,,False,442,33361,,
3504334,,142,2016-10-10,,ZA,1905904500,,,1,1,D1616230,,,False,442,33363,,
3504335,,142,2016-10-10,,ZA,1905905500,,,1,1,D1616230,,,False,442,33374,,
3504338,,142,2016-10-10,,ZA,2001100000,,,,1,D1616230,,,False,442,33380,,
3504339,,142,2016-10-10,,ZA,2001902000,,,,1,D1616230,,,False,442,33396,,
3504340,,142,2016-10-10,,ZA,2001903000,,,,1,D1616230,,,False,442,33399,,
3504341,,142,2016-10-10,,ZA,2001904000,,,,1,D1616230,,,False,442,33400,,
3504342,,142,2016-10-10,,ZA,2001905000,,,,1,D1616230,,,False,442,33403,,
3504343,,142,2016-10-10,,ZA,2001906500,,,,1,D1616230,,,False,442,33407,,
3504344,,142,2016-10-10,,ZA,2001907000,,,,1,D1616230,,,False,442,33410,,
3504345,,142,2016-10-10,,ZA,2001909210,,,,1,D1616230,,,False,442,94846,,
3504346,,142,2016-10-10,,ZA,2001909221,,,,1,D1616230,,,False,442,94844,,
3504347,,142,2016-10-10,,ZA,2001909229,,,,1,D1616230,,,False,442,94843,,
3504348,,142,2016-10-10,,ZA,2001909700,,,,1,D1616230,,,False,442,89294,,
3504349,,142,2016-10-10,,ZA,2003000000,,,,1,D1616230,,,False,442,33510,,
3504350,,142,2016-10-10,,ZA,2004101000,,,,1,D1616230,,,False,442,33547,,
3504352,,142,2016-10-10,,ZA,2004109900,,,,1,D1616230,,,False,442,33550,,
3504353,,142,2016-10-10,,ZA,2004901000,,,,1,D1616230,,,False,442,33552,,
3504354,,142,2016-10-10,,ZA,2004903000,,,,1,D1616230,,,False,442,33553,,
3504355,,142,2016-10-10,,ZA,2004905000,,,,1,D1616230,,,False,442,33557,,
3504356,,142,2016-10-10,,ZA,2004909100,,,,1,D1616230,,,False,442,33559,,
3504357,,142,2016-10-10,,ZA,2004909800,,,,1,D1616230,,,False,442,59508,,
3504358,,142,2016-10-10,,ZA,2005100000,,,,1,D1616230,,,False,442,33598,,
3504359,,142,2016-10-10,,ZA,2005201000,,,1,1,D1616230,,,False,442,33616,,
3504360,,142,2016-10-10,,ZA,2005202000,,,,1,D1616230,,,False,442,33618,,
3504361,,142,2016-10-10,,ZA,2005208000,,,,1,D1616230,,,False,442,33619,,
3504362,,142,2016-10-10,,ZA,2005400000,,,,1,D1616230,,,False,442,33624,,
3504363,,142,2016-10-10,,ZA,2005510000,,,,1,D1616230,,,False,442,33626,,
3504364,,142,2016-10-10,,ZA,2005590000,,,,1,D1616230,,,False,442,33627,,
3504365,,142,2016-10-10,,ZA,2005600000,,,,1,D1616230,,,False,442,33630,,
3504366,,142,2016-10-10,,ZA,2005700000,,,,1,D1616230,,,False,442,33631,,
3504367,,142,2016-10-10,,ZA,2005910000,,,,1,D1616230,,,False,442,86542,,
3504368,,142,2016-10-10,,ZA,2005990000,,,,1,D1616230,,,False,442,86567,,
3504369,,142,2016-10-10,,ZA,2006003100,,,,1,D1616230,,,False,442,33671,,
3504370,,142,2016-10-10,,ZA,2006003500,,,,1,D1616230,,,False,442,55411,,
3504371,,142,2016-10-10,,ZA,2006003800,,,,1,D1616230,,,False,442,55416,,
3504372,,142,2016-10-10,,ZA,2006009100,,,,1,D1616230,,,False,442,55421,,
3504373,,142,2016-10-10,,ZA,2006009900,,,,1,D1616230,,,False,442,55425,,
3504374,,142,2016-10-10,,ZA,2007101000,,,,1,D1616230,,,False,442,33680,,
3504375,,142,2016-10-10,,ZA,2007109100,,,,1,D1616230,,,False,442,55466,,
3504376,,142,2016-10-10,,ZA,2007109900,,,,1,D1616230,,,False,442,55472,,
3504377,,142,2016-10-10,,ZA,2007911000,,,,1,D1616230,,,False,442,33700,,
3504379,,142,2016-10-10,,ZA,2007919000,,,,1,D1616230,,,False,442,33710,,
3504423,,142,2016-10-10,,ZA,2007993970,,,,1,D1616230,,,False,442,97539,,
3504424,,142,2016-10-10,,ZA,2007993975,,,,1,D1616230,,,False,442,97540,,
3504450,,142,2016-10-10,,ZA,2007995083,,,,1,D1616230,,,False,442,97797,,
3504451,,142,2016-10-10,,ZA,2007995084,,,,1,D1616230,,,False,442,97603,,
3504452,,142,2016-10-10,,ZA,2007995085,,,,1,D1616230,,,False,442,97799,,
3504453,,142,2016-10-10,,ZA,2007995089,,,,1,D1616230,,,False,442,97804,,
3504460,,142,2016-10-10,,ZA,2007999300,,,,1,D1616230,,,False,442,55474,,
3504461,,142,2016-10-10,,ZA,2007999710,,,,1,D1616230,,,False,442,89346,,
3504462,,142,2016-10-10,,ZA,2007999721,,,,1,D1616230,,,False,442,98732,,
3504463,,142,2016-10-10,,ZA,2007999722,,,,1,D1616230,,,False,442,98733,,
